,id,0
108,109,7757.723684210527
109,110,13964.677631578947
110,111,30567.401315789473
111,112,8702.032894736842
112,113,14892.302631578947
113,114,9871.029761904761
114,115,9985.782894736842
115,116,34125.59210526316
116,117,17833.11842105263
117,118,23545.36842105263
118,119,38909.0
119,120,21187.888157894737
120,121,33043.67763157895
121,122,18135.480263157893
122,123,18340.144736842107
123,124,7606.2171052631575
124,125,13984.078947368422
125,126,26586.697368421053
126,127,15265.0
127,128,20353.741228070176
128,129,11864.861842105263
129,130,11979.052631578947
130,131,17548.901315789473
131,132,40061.91885964912
132,133,14174.045065789474
133,134,18396.105263157893
134,135,13274.0
135,136,14448.169799498744
136,137,55913.75657894737
137,138,7856.0723684210525
138,139,11048.894736842105
139,140,13845.230263157895
140,141,11049.848684210527
141,142,5675.776315789473
142,143,10212.052631578947
143,144,10588.644736842105
144,145,14487.072368421053
145,146,35078.6600877193
146,147,34180.73684210526
147,148,5856.894736842105
148,149,9411.611842105263
149,150,14264.493421052632
150,151,9239.184210526315
151,152,12137.842105263158
152,153,9842.96052631579
153,154,7584.263157894737
154,155,25621.072368421053
155,156,16746.24842581671
156,157,24974.92105263158
157,158,12687.296052631578
158,159,15986.006578947368
159,160,19309.54605263158
160,161,12455.598684210527
161,162,11328.355263157895
162,163,44361.48684210526
163,164,17726.75657894737
164,165,14460.394736842105
165,166,9372.006578947368
166,167,11876.184210526315
167,168,12545.743421052632
168,169,27359.00657894737
169,170,15345.006578947368
170,171,18467.157894736843
171,172,15755.743421052632
172,173,33887.96052631579
173,174,13904.309210526315
174,175,13254.118421052632
175,176,42516.63157894737
176,177,28809.003289473683
177,178,8632.177631578947
178,179,24724.004385964916
179,180,20664.54605263158
180,181,21276.861842105263
181,182,52192.7653508772
182,183,18463.46052631579
183,184,19014.072368421053
184,185,8691.0
185,186,12495.763157894737
186,187,8991.855263157895
187,188,19324.63157894737
188,189,22206.822368421053
189,190,22788.20394736842
190,191,11716.934210526315
191,192,5265.361842105263
192,193,6216.776315789473
193,194,19121.855263157893
194,195,15647.5
195,196,16569.08552631579
196,197,12426.342105263158
197,198,6863.026315789473
198,199,10706.532894736842
199,200,24678.967105263157
200,201,16481.236842105263
201,202,17656.894736842107
202,203,13757.611842105263
203,204,20075.66447368421
204,205,18922.598684210527
205,206,10412.703947368422
206,207,19797.105263157893
207,208,13429.296052631578
208,209,17736.776315789473
209,210,12937.594298245613
210,211,19409.29605263158
211,212,29130.513157894737
212,213,16726.45394736842
213,214,12168.815789473685
214,215,9478.572368421053
215,216,12091.973684210527
216,217,30169.134320175435
217,218,10974.927631578947
218,219,30445.240131578954
219,220,10122.927631578947
220,221,18277.933223684213
221,222,15825.355263157895
222,223,10215.842105263158
223,224,22967.0
224,225,19466.407894736843
225,226,10154.907894736842
226,227,30830.894736842107
227,228,28973.061403508775
228,229,10529.098684210527
229,230,4228.848684210527
230,231,8428.848684210527
231,232,10240.921052631578
232,233,9774.782894736842
233,234,11434.861842105263
234,235,10891.828947368422
235,236,20529.763157894737
236,237,13099.046052631578
237,238,11661.618421052632
238,239,22608.065789473683
239,240,15719.263157894737
240,241,18835.802631578947
241,242,16423.236842105263
242,243,69660.6447368421
243,244,7069.269736842105
244,245,11713.378289473685
245,246,10020.940789473685
246,247,26538.07894736842
247,248,14191.282894736842
248,249,10099.230263157895
249,250,6944.0526315789475
250,251,5196.763157894737
251,252,29064.21929824561
252,253,22525.730263157893
253,254,12884.33552631579
254,255,21494.592105263157
255,256,12788.921052631578
256,257,15120.828947368422
257,258,8379.967105263158
258,259,19281.717105263157
259,260,41739.44736842105
260,261,13354.486842105263
261,262,27141.440789473683
262,263,8412.513157894737
263,264,19616.217105263157
264,265,16983.559210526317
265,266,20680.651315789473
266,267,9814.013157894737
267,268,15903.697368421053
268,269,18414.513157894737
269,270,37370.78947368421
270,271,8640.769736842105
271,272,15101.809210526315
272,273,22581.67105263158
273,274,8812.217105263158
274,275,20586.361842105263
275,276,6866.381578947368
276,277,15013.894736842105
277,278,18564.059210526317
278,279,19961.92105263158
279,280,24563.513157894737
280,281,8498.723684210527
281,282,18583.723684210527
282,283,25420.625
283,284,14894.684210526315
284,285,22243.394736842107
285,286,9258.078947368422
286,287,10198.296052631578
287,288,18872.67105263158
288,289,10442.013157894737
289,290,7225.355263157895
290,291,12481.618421052632
291,292,9534.934210526315
292,293,17498.0
293,294,10954.111842105263
294,295,24270.70394736842
295,296,7541.638157894737
296,297,18421.934210526317
297,298,18737.842105263157
298,299,22227.980263157893
299,300,7638.611842105263
300,301,32942.64473684211
301,302,20827.644736842107
302,303,18857.71052631579
303,304,22133.697368421053
304,305,19569.059210526317
305,306,16238.910087719296
306,307,18620.74342105263
307,308,11026.592105263158
308,309,27882.17105263158
309,310,10910.493421052632
310,311,11036.026315789473
311,312,14720.953947368422
312,313,13862.282894736842
313,314,11967.421052631578
314,315,12720.888157894737
315,316,9820.486842105263
316,317,24868.427631578947
317,318,16199.842105263158
318,319,18318.217105263157
319,320,12921.644736842105
320,321,16780.157894736843
321,322,10259.401315789473
322,323,8314.598684210527
323,324,7181.388157894737
324,325,9059.322368421053
325,326,10239.927631578947
326,327,13685.67894736842
327,328,12829.828947368422
328,329,20614.348684210527
329,330,12356.743421052632
330,331,40510.79605263158
331,332,9037.53947368421
332,333,10175.322368421053
333,334,33009.15131578947
334,335,17065.138157894737
335,336,16412.697368421053
336,337,8137.4473684210525
337,338,13158.217105263158
338,339,53153.02631578947
339,340,12761.796052631578
340,341,8795.894736842105
341,342,7288.9671052631575
342,343,10659.927631578947
343,344,16478.75
344,345,15014.348684210527
345,346,19735.855263157893
346,347,16939.951206140347
347,348,15548.901315789473
348,349,16194.802631578947
349,350,7183.328947368421
350,351,51638.36842105263
351,352,28805.230263157893
352,353,12583.223684210527
353,354,14724.934210526315
354,355,21463.81928258145
355,356,8785.236842105263
356,357,18614.236842105263
357,358,35112.32236842105
358,359,8681.421052631578
359,360,8757.236842105263
360,361,7917.986842105263
361,362,19293.697368421053
362,363,16640.190789473683
363,364,8825.092105263158
364,365,7219.289473684211
365,366,18513.657894736843
366,367,27474.134539473685
367,368,7072.585526315789
368,369,18204.730263157893
369,370,13236.105263157895
370,371,10017.032894736842
371,372,11420.065789473685
372,373,20338.848684210527
373,374,28536.88157894737
374,375,22033.151315789473
375,376,12591.269736842105
376,377,10756.276315789473
377,378,22715.822368421053
378,379,14848.91447368421
379,380,10602.348684210527
380,381,15621.309210526315
381,382,16526.88157894737
382,383,9510.697368421053
383,384,13592.33552631579
384,385,24455.980263157893
385,386,6209.546052631579
386,387,19688.07894736842
387,388,17498.49342105263
388,389,8495.33552631579
389,390,19448.013157894737
390,391,12853.980263157895
391,392,14675.723684210527
392,393,7940.287280701753
393,394,7205.2171052631575
394,395,14468.078947368422
395,396,19964.940789473683
396,397,16457.032894736843
397,398,3213.342105263158
398,399,12650.105263157895
399,400,17027.17105263158
400,401,28392.670504385962
401,402,34914.79667919799
402,403,20025.467105263157
403,404,8428.506578947368
404,405,10329.08552631579
405,406,28426.51578947368
406,407,24297.07894736842
407,408,13359.572368421053
408,409,9803.565789473685
409,410,25295.82894736842
410,411,25349.065789473683
411,412,7731.611842105263
412,413,11995.565789473685
413,414,12812.907894736842
414,415,17902.144736842107
415,416,9933.53947368421
416,417,9006.375
417,418,15566.598684210527
418,419,12778.78947368421
419,420,24730.467105263157
420,421,30810.61622807018
421,422,56900.72368421053
422,423,24928.83552631579
423,424,11515.763157894737
424,425,10387.947368421053
425,426,16276.66447368421
426,427,12205.513157894737
427,428,17788.427631578947
428,429,8144.184210526316
429,430,14806.482024854013
430,431,56739.51973684211
431,432,17320.46929824561
432,433,13419.302631578947
433,434,31731.782894736843
434,435,18223.434210526317
435,436,14132.526315789473
436,437,7321.796052631579
437,438,17851.54605263158
438,439,10210.618421052632
439,440,9037.881578947368
440,441,13553.309210526315
441,442,14259.671052631578
442,443,19495.572368421053
443,444,10809.131578947368
444,445,19812.309210526317
445,446,12134.559210526315
446,447,11834.171052631578
447,448,37670.24342105263
448,449,8363.802631578947
449,450,11246.506578947368
450,451,7949.414473684211
451,452,8364.171052631578
452,453,47003.51973684211
453,454,12280.96052631579
454,455,24980.072368421053
455,456,14964.328947368422
456,457,11131.138157894737
457,458,18193.282894736843
458,459,33177.85526315789
459,460,23763.092105263157
460,461,18902.28947368421
461,462,20862.82894736842
462,463,10208.243421052632
463,464,16726.57894736842
464,465,9669.953947368422
465,466,9027.611842105263
466,467,15021.730263157895
467,468,6649.394736842105
468,469,19371.894736842107
469,470,21968.90899122807
470,471,13390.381578947368
471,472,19314.434210526317
472,473,9842.368421052632
473,474,15448.855263157895
474,475,22973.125
475,476,12177.888157894737
476,477,8277.046052631578
477,478,9681.25
478,479,20789.769736842107
479,480,11622.447368421053
480,481,7775.6973684210525
481,482,6843.328947368421
482,483,9833.493421052632
483,484,20130.75657894737
484,485,7630.914473684211
485,486,16815.782894736843
486,487,12673.848684210527
487,488,14207.473684210527
488,489,14719.25
489,490,7155.815789473684
490,491,31320.736842105263
491,492,9392.118421052632
492,493,24288.20394736842
493,494,21793.87582236842
494,495,51395.95614035088
495,496,21060.802631578947
496,497,29418.342105263157
497,498,33039.69298245614
498,499,16772.57894736842
499,500,7904.480263157895
500,501,13700.796052631578
501,502,11978.888157894737
502,503,11070.230263157895
503,504,15948.46052631579
504,505,20156.848684210527
505,506,35764.77631578947
506,507,26026.917763157893
507,508,11431.065789473685
508,509,8842.052631578947
509,510,6452.5328947368425
510,511,14395.309210526315
511,512,19116.342105263157
512,513,16281.381578947368
513,514,13774.53947368421
514,515,20708.870614035084
515,516,11238.776315789473
516,517,23328.644736842107
517,518,17430.24342105263
518,519,19977.730263157893
519,520,13613.157894736842
520,521,16344.046052631578
521,522,14649.375
522,523,13124.631578947368
523,524,8467.203947368422
524,525,6963.348684210527
525,526,17627.427631578947
526,527,7904.710526315789
527,528,10881.993421052632
528,529,13633.059210526315
529,530,16555.592105263157
530,531,31434.561403508775
531,532,9922.782894736842
532,533,7755.8421052631575
533,534,10389.644736842105
534,535,9115.315789473685
535,536,11491.638157894737
536,537,31028.565789473683
537,538,15776.315789473685
538,539,36155.01077694236
539,540,24619.822368421053
540,541,20440.572368421053
541,542,9572.651315789473
542,543,12063.368421052632
543,544,21857.486842105263
544,545,26817.70394736842
545,546,24854.355263157893
546,547,11766.58552631579
547,548,4394.605263157895
548,549,17374.532894736843
549,550,15979.328947368422
550,551,20593.611842105263
551,552,8339.513157894737
552,553,33799.68421052631
553,554,16922.322368421053
554,555,13151.092105263158
555,556,50599.67105263158
556,557,46854.78070175439
557,558,14804.947368421053
558,559,18350.49342105263
559,560,22673.973684210527
560,561,14484.756578947368
561,562,10909.15625
562,563,32484.97321428571
563,564,12464.66447368421
564,565,11493.519736842105
565,566,12715.138157894737
566,567,8724.532894736842
567,568,28372.74342105263
568,569,24365.57894736842
569,570,15873.881578947368
570,571,9820.138157894737
571,572,7190.118421052632
572,573,12052.927631578947
573,574,7612.506578947368
574,575,6659.901315789473
575,576,8885.677631578947
576,577,65046.24342105263
577,578,19084.657894736843
578,579,20460.934210526317
579,580,8797.802631578947
580,581,16216.513157894737
581,582,12461.618421052632
582,583,35679.44078947369
583,584,5789.796052631579
584,585,17412.967105263157
585,586,19650.315789473683
586,587,28816.019736842107
587,588,9856.904440789476
588,589,10857.855263157895
589,590,17020.842105263157
590,591,27241.638157894737
591,592,10907.021866993167
592,593,17936.723684210527
593,594,17090.223684210527
594,595,9814.144736842105
595,596,23077.947368421053
596,597,7623.736842105263
597,598,17399.04605263158
598,599,10091.092105263158
599,600,15768.973684210527
600,601,13976.677631578947
601,602,13893.25
602,603,18330.644736842107
603,604,12965.697368421053
604,605,25587.717105263157
605,606,8065.2828947368425
606,607,47026.19736842105
607,608,9352.072368421053
608,609,10727.657894736842
609,610,23571.67105263158
610,611,14850.953947368422
611,612,18157.888157894737
612,613,22787.052631578947
613,614,7931.046052631579
614,615,10107.440789473685
615,616,10423.243421052632
616,617,12411.875
617,618,12738.861842105263
618,619,7520.414473684211
619,620,4385.388157894737
620,621,8993.16447368421
621,622,6214.421052631579
622,623,27315.986842105263
623,624,17699.019736842107
624,625,17050.822368421053
625,626,10019.802631578947
626,627,29545.50657894737
627,628,9336.881578947368
628,629,9907.934210526315
629,630,9238.802631578947
630,631,11305.684210526315
631,632,17582.065789473683
632,633,11597.157894736842
633,634,18037.564035087722
634,635,22227.519736842107
635,636,17319.657894736843
636,637,19022.144736842107
637,638,9538.842105263157
638,639,20308.644736842107
639,640,22962.354166666668
640,641,16754.072368421053
641,642,9597.065789473685
642,643,8357.756578947368
643,644,12835.16447368421
644,645,13583.059210526315
645,646,7187.611842105263
646,647,9064.388157894737
647,648,14168.980263157895
648,649,13698.486842105263
649,650,11576.217105263158
650,651,15671.526315789473
651,652,10059.986842105263
652,653,10166.052631578947
653,654,19951.986842105263
654,655,18904.75657894737
655,656,28229.312946006754
656,657,16438.61842105263
657,658,9092.467105263158
658,659,8579.78947368421
659,660,24184.605263157893
660,661,22176.855263157893
661,662,7112.914473684211
662,663,19164.99342105263
663,664,8588.769736842105
664,665,11955.625
665,666,6995.388157894737
666,667,9562.519736842105
667,668,27626.980263157893
668,669,27395.309210526317
669,670,41720.03947368421
670,671,10614.144736842105
671,672,18105.763157894737
672,673,32753.13157894737
673,674,38833.04385964912
674,675,7747.230263157895
675,676,28642.16447368421
676,677,14260.572368421053
677,678,17930.894736842107
678,679,17231.42105263158
679,680,11883.736842105263
680,681,17888.125
681,682,20812.61842105263
682,683,16754.20394736842
683,684,37619.10526315789
684,685,9717.447368421053
685,686,13648.578947368422
686,687,18191.348684210527
687,688,11075.736842105263
688,689,13598.309210526315
689,690,11590.473684210527
690,691,14238.71052631579
691,692,13698.690789473685
692,693,20019.401315789473
693,694,12895.348684210527
694,695,9583.703947368422
695,696,18954.92105263158
696,697,13542.131578947368
697,698,19601.19956140351
698,699,15810.519736842105
699,700,29026.763157894737
700,701,34426.08552631579
701,702,22328.75657894737
702,703,7964.401315789473
703,704,110458.11842105263
704,705,8150.980263157895
705,706,21906.486842105263
706,707,47573.67105263158
707,708,6471.4671052631575
708,709,22412.29605263158
709,710,5859.8223684210525
710,711,15505.427631578947
711,712,42518.65131578947
712,713,12845.907894736842
713,714,18917.519736842107
714,715,16171.092105263158
715,716,34397.933270676695
716,717,13706.71052631579
717,718,24491.252192982458
718,719,18737.276315789473
719,720,11056.559210526315
720,721,6339.5328947368425
721,722,15449.778598187817
722,723,12033.157894736842
723,724,20350.592105263157
724,725,8247.197368421053
725,726,10205.151315789473
726,727,13053.28947368421
727,728,7852.256578947368
728,729,7149.861842105263
729,730,16487.059210526317
730,731,15036.33552631579
731,732,15202.730263157895
732,733,19729.394736842107
733,734,16232.677631578947
734,735,23510.940789473683
735,736,10904.0
736,737,10641.348684210527
737,738,18733.46052631579
738,739,8628.263157894737
739,740,35186.792763157886
740,741,8669.776315789473
741,742,7962.611842105263
742,743,11339.598684210527
743,744,9984.927631578947
744,745,16111.342105263158
745,746,11695.888157894737
746,747,9560.822368421053
747,748,14496.559210526315
748,749,43954.44078947369
749,750,18923.473684210527
750,751,10103.723684210527
751,752,31510.25438596491
752,753,25932.823613155524
753,754,14418.546052631578
754,755,19958.947368421053
755,756,17369.17105263158
756,757,24565.70394736842
757,758,6757.953947368421
758,759,14168.574013157895
759,760,12598.328947368422
760,761,8653.361842105263
761,762,24540.125
762,763,17773.71052631579
763,764,9197.969298245614
764,765,16311.893431495406
765,766,12136.776315789473
766,767,8424.322368421053
767,768,16887.5
768,769,25321.394736842107
769,770,24266.75
770,771,30380.75657894737
771,772,14007.78947368421
772,773,18997.440789473683
773,774,29087.552631578947
774,775,18513.53947368421
775,776,21316.28947368421
776,777,22761.342105263157
777,778,10305.690789473685
778,779,36797.04605263158
779,780,7254.6578947368425
780,781,10514.868354925002
781,782,14700.440789473685
782,783,5330.736842105263
783,784,29184.598684210527
784,785,15842.578947368422
785,786,11344.769736842105
786,787,9294.815789473685
787,788,19358.42105263158
788,789,11445.302631578947
789,790,9481.493421052632
790,791,20121.434210526317
791,792,15956.651315789473
792,793,25823.33552631579
793,794,10834.361842105263
794,795,11060.480263157895
795,796,17679.99342105263
796,797,11064.923245614034
797,798,23182.269736842107
798,799,15445.64342105263
799,800,11067.638157894737
800,801,13109.151315789473
801,802,13010.921052631578
802,803,32118.822368421053
803,804,29018.52192982456
804,805,6087.585526315789
805,806,14711.217105263158
806,807,26022.940789473683
807,808,11695.78947368421
808,809,21420.197368421053
809,810,19253.717105263157
810,811,13556.092105263158
811,812,24354.375
812,813,10353.592105263158
813,814,10887.407894736842
814,815,13076.743421052632
815,816,19407.63157894737
816,817,11143.756578947368
817,818,27213.57894736842
818,819,12925.078947368422
819,820,22949.13157894737
820,821,12201.71052631579
821,822,17565.052631578947
822,823,10111.763157894737
823,824,18900.802631578947
824,825,26947.032894736843
825,826,8948.78947368421
826,827,7191.7828947368425
827,828,15330.993421052632
828,829,12745.171052631578
829,830,11562.434210526315
830,831,14440.644736842105
831,832,21638.095394736843
832,833,32307.177631578947
833,834,22655.361842105263
834,835,14028.21052631579
835,836,22965.49342105263
836,837,29055.052631578947
837,838,14198.190789473685
838,839,11819.144736842105
839,840,6543.684210526316
840,841,17314.95394736842
841,842,17856.394736842107
842,843,12554.256578947368
843,844,15562.631578947368
844,845,19800.21052631579
845,846,22686.513157894737
846,847,6349.815789473684
847,848,11639.473684210527
848,849,16071.796052631578
849,850,33359.19078947369
850,851,8706.322368421053
851,852,23231.848684210527
852,853,33651.75657894737
853,854,13465.921052631578
854,855,21306.907894736843
855,856,9984.730263157895
856,857,23885.605263157893
857,858,34526.21710526316
858,859,17853.07894736842
859,860,50378.29166666667
860,861,14273.236842105263
861,862,25748.127192982458
862,863,7497.684210526316
863,864,13093.309210526315
864,865,11594.684210526315
865,866,2389.1315789473683
866,867,11540.984649122807
867,868,27285.16447368421
868,869,25578.38157894737
869,870,28103.638157894737
870,871,103565.71052631579
871,872,29880.07894736842
872,873,15777.927631578947
873,874,10770.883771929824
874,875,45560.48684210526
875,876,27970.79605263158
876,877,9164.486842105263
877,878,6269.309210526316
878,879,5841.763157894737
879,880,19764.690789473683
880,881,12646.769736842105
881,882,18817.875
882,883,12405.868421052632
883,884,21512.098684210527
884,885,9451.565789473685
885,886,10793.53947368421
886,887,11199.611842105263
887,888,11544.572368421053
888,889,21187.783255012528
889,890,19133.927631578947
890,891,20967.348684210527
891,892,10642.0
892,893,18818.5
893,894,24754.697368421053
894,895,9431.427631578947
895,896,9100.736842105263
896,897,23464.947368421053
897,898,8298.986842105263
898,899,7653.5
899,900,8911.743421052632
900,901,24306.190789473683
901,902,20242.111842105263
902,903,13242.25
903,904,6327.5723684210525
904,905,25407.598684210527
905,906,9123.519736842105
906,907,19846.973684210527
907,908,14892.243421052632
908,909,25888.467105263157
909,910,23531.559210526317
910,911,51143.61184210526
911,912,11305.28947368421
912,913,36008.42763157895
913,914,15898.71052631579
914,915,23794.71052631579
915,916,14911.875
916,917,12393.217105263158
917,918,11494.190789473685
918,919,26659.63552631579
919,920,17052.322368421053
920,921,16003.098684210527
921,922,10975.973684210527
922,923,19000.230263157893
923,924,53001.08552631579
924,925,9831.407894736842
925,926,30798.71052631579
926,927,28920.638157894737
927,928,9428.322368421053
928,929,14228.078947368422
929,930,7385.299342105263
930,931,13876.71052631579
931,932,19345.657894736843
932,933,8583.618421052632
933,934,7772.358474310779
934,935,17434.217105263157
935,936,20160.782894736843
936,937,23821.83552631579
937,938,18645.342105263157
938,939,14690.677631578947
939,940,58363.38157894737
940,941,22209.07894736842
941,942,17242.00657894737
942,943,24899.552631578947
943,944,14999.875
944,945,16247.8673245614
945,946,11058.138157894737
946,947,6100.710526315789
947,948,15043.052631578947
948,949,10084.230263157895
949,950,16365.618421052632
950,951,15887.651315789473
951,952,10559.171052631578
952,953,12813.381578947368
953,954,6905.881578947368
954,955,13543.282894736842
955,956,17786.394736842107
956,957,19620.66447368421
957,958,24733.125
958,959,20485.315789473683
959,960,9965.348684210527
960,961,7603.164473684211
961,962,7816.401315789473
962,963,20605.657894736843
963,964,24737.875
964,965,4356.960526315789
965,966,32445.517543859645
966,967,18080.07894736842
967,968,7177.9078947368425
968,969,12784.91447368421
969,970,11666.506578947368
970,971,14676.342105263158
971,972,4980.815789473684
972,973,27265.92105263158
973,974,9794.322368421053
974,975,12532.717105263158
975,976,20914.32894736842
976,977,36865.23684210526
977,978,8586.486842105263
978,979,12010.769736842105
979,980,15211.309210526315
980,981,16385.29605263158
981,982,16917.467105263157
982,983,22916.05043859649
983,984,8400.736842105263
984,985,21378.16447368421
985,986,14028.006578947368
986,987,32572.986842105263
987,988,14155.953947368422
988,989,39864.48026315789
989,990,18398.16447368421
990,991,12257.986842105263
991,992,19884.04605263158
992,993,15709.815789473685
993,994,11801.480263157895
994,995,12497.243421052632
995,996,7386.5526315789475
996,997,15560.552631578947
997,998,18343.605263157893
998,999,18632.33552631579
999,1000,11625.809210526315
1000,1001,15824.677631578947
1001,1002,13816.756578947368
1002,1003,13479.546052631578
1003,1004,17568.763157894737
1004,1005,7752.8223684210525
1005,1006,9675.269736842105
1006,1007,28233.013157894737
1007,1008,21535.36842105263
1008,1009,9854.782894736842
1009,1010,19406.71052631579
1010,1011,9929.598684210527
1011,1012,22753.125
1012,1013,40128.85361842105
1013,1014,24841.888157894737
1014,1015,26972.0
1015,1016,5219.651315789473
1016,1017,9697.203947368422
1017,1018,8935.059210526315
1018,1019,9477.980263157895
1019,1020,20760.855263157893
1020,1021,14824.006578947368
1021,1022,9851.921052631578
1022,1023,15973.871710526315
1023,1024,15390.197368421053
1024,1025,15295.552631578947
1025,1026,13354.78947368421
1026,1027,13934.203947368422
1027,1028,18301.88157894737
1028,1029,46308.00657894737
1029,1030,31001.144736842107
1030,1031,5231.5
1031,1032,31734.34027777777
1032,1033,12570.651315789473
1033,1034,14911.776933866575
1034,1035,7009.6776315789475
1035,1036,2755.092105263158
1036,1037,22825.184210526317
1037,1038,6690.269736842105
1038,1039,15932.276315789473
1039,1040,22185.138157894737
1040,1041,24082.072368421053
1041,1042,11548.032894736842
1042,1043,4632.098684210527
1043,1044,16793.407894736843
1044,1045,25934.026315789473
1045,1046,5526.539473684211
1046,1047,7985.184210526316
1047,1048,9084.822368421053
1048,1049,7010.3421052631575
1049,1050,21403.83552631579
1050,1051,10987.355263157895
1051,1052,7839.5921052631575
1052,1053,27520.07894736842
1053,1054,7246.223684210527
1054,1055,19321.60001566416
1055,1056,33037.90789473684
1056,1057,32776.38452629242
1057,1058,9562.046052631578
1058,1059,28212.763157894737
1059,1060,32207.513157894737
1060,1061,17524.526315789473
1061,1062,18455.66447368421
1062,1063,10514.868354925002
1063,1064,16703.684210526317
1064,1065,13077.231392876129
1065,1066,16833.355263157893
1066,1067,11549.0
1067,1068,21941.38157894737
1068,1069,30733.388157894737
1069,1070,16238.910087719296
1070,1071,18406.095394736843
1071,1072,15310.453947368422
1072,1073,8087.5322681704265
1073,1074,15378.348684210527
1074,1075,28965.197368421053
1075,1076,8241.5
1076,1077,14563.743421052632
1077,1078,4787.243421052632
1078,1079,9905.572368421053
1079,1080,6372.690789473684
1080,1081,10795.703947368422
1081,1082,20694.286184210527
1082,1083,5026.5526315789475
1083,1084,18098.98143274854
1084,1085,8225.361842105263
1085,1086,6006.4473684210525
1086,1087,14813.203947368422
1087,1088,5464.578947368421
1088,1089,9830.08552631579
1089,1090,32515.49342105263
1090,1091,17872.157894736843
1091,1092,20155.629385964916
1092,1093,25624.66447368421
1093,1094,2366.2105263157896
1094,1095,10562.625
1095,1096,13620.828947368422
1096,1097,34582.79981203007
1097,1098,28161.098684210527
1098,1099,10265.743421052632
1099,1100,12840.618421052632
1100,1101,13901.677631578947
1101,1102,27525.144736842107
1102,1103,10503.16447368421
1103,1104,9544.230263157895
1104,1105,8975.302631578947
1105,1106,18105.315789473683
1106,1107,7452.769736842105
1107,1108,14873.434210526315
1108,1109,10515.769736842105
1109,1110,10293.611842105263
1110,1111,15444.618421052632
1111,1112,18941.217105263157
1112,1113,9442.66447368421
1113,1114,25766.822368421053
1114,1115,23448.970394736843
1115,1116,19753.059210526317
1116,1117,8678.473684210527
1117,1118,29160.66447368421
1118,1119,10460.532894736842
1119,1120,24286.657894736843
1120,1121,13360.407894736842
1121,1122,11768.322368421053
1122,1123,13463.611842105263
1123,1124,13264.526315789473
1124,1125,6318.0
1125,1126,26215.763157894737
1126,1127,15347.230263157895
1127,1128,26842.820616883117
1128,1129,7303.269736842105
1129,1130,9129.08552631579
1130,1131,12315.532894736842
1131,1132,33466.97368421053
1132,1133,9416.71052631579
1133,1134,13416.391447368422
1134,1135,24552.697368421053
1135,1136,11051.71052631579
1136,1137,9698.578947368422
1137,1138,10876.177631578947
1138,1139,9418.473684210527
1139,1140,23102.439035087715
1140,1141,12626.954236552921
1141,1142,10277.447368421053
1142,1143,7169.388157894737
1143,1144,24350.236842105263
1144,1145,16289.921052631578
1145,1146,9625.730263157895
1146,1147,29915.16447368421
1147,1148,18698.822368421053
1148,1149,18262.782894736843
1149,1150,41958.42763157895
